,id,places,theme,cluster,score
3572,3564,"[65, 2, 4, 165, 9, 15, 18, 22, 24, 90, 59, 93]","[0.0, 0.0, 0.5833333333333334, 0.4166666666666667, 0.0, 0.08333333333333333, 0.0, 0.9166666666666666, 0.4166666666666667, 0.16666666666666666, 0.4166666666666667, 0.16666666666666666, 0.5, 0.3333333333333333, 0.5, 0.4166666666666667, 0.0, 0.08333333333333333, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",3,319084
3573,3565,"[3, 4, 5, 6, 9, 11, 140, 13, 15, 18, 20, 21, 24, 188, 30]","[0.0, 0.13333333333333333, 0.26666666666666666, 0.6, 0.0, 0.0, 0.13333333333333333, 0.8666666666666667, 0.5333333333333333, 0.13333333333333333, 0.3333333333333333, 0.26666666666666666, 0.6, 0.13333333333333333, 0.5333333333333333, 0.3333333333333333, 0.06666666666666667, 0.06666666666666667, 0.8, 0.2, 0.0, 0.0]",3,380491
3574,3566,"[1, 3, 5, 6, 103, 10, 13, 78, 15, 18, 59, 30]","[0.08333333333333333, 0.08333333333333333, 0.5833333333333334, 0.25, 0.08333333333333333, 0.0, 0.3333333333333333, 0.5833333333333334, 0.75, 0.16666666666666666, 0.08333333333333333, 0.16666666666666666, 0.5833333333333334, 0.25, 0.16666666666666666, 0.5833333333333334, 0.08333333333333333, 0.16666666666666666, 0.75, 0.16666666666666666, 0.0, 0.08333333333333333]",6,434380
3575,3567,"[9, 346, 3, 28]","[0.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.0, 1.0, 0.25, 0.25, 0.5, 0.5, 0.5, 0.0, 0.75, 0.25, 0.0, 0.0, 0.75, 0.25, 0.0, 0.0]",9,403031
3576,3568,"[2, 4, 76, 13, 15, 17, 145, 23]","[0.125, 0.0, 0.5, 0.375, 0.125, 0.0, 0.0, 0.875, 0.375, 0.375, 0.25, 0.125, 0.375, 0.5, 0.5, 0.25, 0.125, 0.125, 0.875, 0.0, 0.0, 0.125]",7,410948
3577,3570,"[1, 9, 144, 83, 29]","[0.4, 0.2, 0.2, 0.2, 0.4, 0.0, 0.2, 0.4, 0.8, 0.0, 0.2, 0.0, 0.8, 0.2, 0.2, 0.8, 0.0, 0.0, 0.6, 0.0, 0.0, 0.4]",10,396192
3578,3571,"[2, 3, 202, 432, 86, 23, 56, 29]","[0.125, 0.0, 0.375, 0.5, 0.125, 0.0, 0.125, 0.75, 0.125, 0.625, 0.25, 0.125, 0.375, 0.5, 0.375, 0.125, 0.25, 0.25, 0.75, 0.25, 0.0, 0.0]",2,354020
3579,3572,"[2, 3, 4, 8, 42, 15, 145, 18, 21, 22, 59]","[0.09090909090909091, 0.0, 0.6363636363636364, 0.2727272727272727, 0.09090909090909091, 0.09090909090909091, 0.0, 0.8181818181818182, 0.36363636363636365, 0.2727272727272727, 0.36363636363636365, 0.2727272727272727, 0.5454545454545454, 0.18181818181818182, 0.45454545454545453, 0.2727272727272727, 0.09090909090909091, 0.18181818181818182, 0.8181818181818182, 0.09090909090909091, 0.0, 0.09090909090909091]",3,436254
3580,3573,"[65, 2, 3, 4, 37, 5, 103, 8, 9, 10, 76, 13, 15, 49, 17, 439, 59, 30]","[0.0, 0.05555555555555555, 0.5, 0.4444444444444444, 0.0, 0.0, 0.1111111111111111, 0.8888888888888888, 0.5, 0.2222222222222222, 0.2777777777777778, 0.16666666666666666, 0.3333333333333333, 0.5, 0.5, 0.3333333333333333, 0.1111111111111111, 0.05555555555555555, 0.7777777777777778, 0.2222222222222222, 0.0, 0.0]",7,370458
3581,3574,"[1, 103, 8, 140, 76, 174, 15, 18, 83, 59, 349, 93]","[0.08333333333333333, 0.08333333333333333, 0.75, 0.08333333333333333, 0.08333333333333333, 0.0, 0.08333333333333333, 0.8333333333333334, 0.6666666666666666, 0.25, 0.08333333333333333, 0.16666666666666666, 0.5, 0.3333333333333333, 0.08333333333333333, 0.75, 0.08333333333333333, 0.08333333333333333, 0.8333333333333334, 0.08333333333333333, 0.0, 0.08333333333333333]",6,231499
3582,3575,"[2, 419, 4, 165, 134, 13, 463, 244, 439, 24, 26, 28]","[0.0, 0.08333333333333333, 0.5, 0.4166666666666667, 0.0, 0.0, 0.0, 1.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5, 0.5833333333333334, 0.25, 0.08333333333333333, 0.08333333333333333, 0.9166666666666666, 0.08333333333333333, 0.0, 0.0]",7,261949
3583,3576,"[1, 4, 421, 5, 7, 8, 6, 76, 13, 14, 15, 49, 50, 21, 22, 439, 24, 59]","[0.05555555555555555, 0.0, 0.5555555555555556, 0.3888888888888889, 0.0, 0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.5555555555555556, 0.2777777777777778, 0.16666666666666666, 0.16666666666666666, 0.4444444444444444, 0.3888888888888889, 0.3888888888888889, 0.3888888888888889, 0.05555555555555555, 0.16666666666666666, 0.7777777777777778, 0.2222222222222222, 0.0, 0.0]",7,353174
3584,3577,"[1, 2, 3, 4, 5, 38, 10, 15, 17, 20, 21, 22, 439]","[0.0, 0.07692307692307693, 0.46153846153846156, 0.46153846153846156, 0.0, 0.15384615384615385, 0.15384615384615385, 0.6923076923076923, 0.5384615384615384, 0.15384615384615385, 0.3076923076923077, 0.23076923076923078, 0.5384615384615384, 0.23076923076923078, 0.6153846153846154, 0.3076923076923077, 0.0, 0.07692307692307693, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0]",3,518935
3585,3578,"[32, 1, 2, 3, 34, 5, 15, 22, 439]","[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.5555555555555556, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.2222222222222222, 0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.1111111111111111, 0.8888888888888888, 0.1111111111111111, 0.0, 0.0]",7,548385
3586,3579,"[8, 4, 29]","[0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",1,508218
3587,3580,"[162, 2, 233, 10, 9, 76, 15, 336, 17, 114]","[0.2, 0.1, 0.4, 0.3, 0.1, 0.0, 0.2, 0.7, 0.3, 0.5, 0.2, 0.1, 0.7, 0.2, 0.4, 0.2, 0.1, 0.3, 0.9, 0.1, 0.0, 0.0]",0,274349
3588,3581,"[128, 3, 44, 14, 305, 244, 52, 380]","[0.0, 0.0, 0.125, 0.875, 0.0, 0.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.125, 0.875, 0.0, 0.0]",9,212923
3589,3582,"[1, 3, 37, 6, 5, 9, 439, 29]","[0.125, 0.0, 0.25, 0.625, 0.125, 0.0, 0.25, 0.625, 0.75, 0.0, 0.25, 0.125, 0.5, 0.375, 0.5, 0.5, 0.0, 0.0, 0.625, 0.375, 0.0, 0.0]",11,535419
3590,3583,"[3, 419, 6, 9, 140, 15, 18, 29, 61, 179, 22, 59, 93]","[0.15384615384615385, 0.15384615384615385, 0.46153846153846156, 0.23076923076923078, 0.07692307692307693, 0.15384615384615385, 0.15384615384615385, 0.6153846153846154, 0.6923076923076923, 0.15384615384615385, 0.15384615384615385, 0.15384615384615385, 0.6923076923076923, 0.15384615384615385, 0.23076923076923078, 0.6153846153846154, 0.07692307692307693, 0.07692307692307693, 0.7692307692307693, 0.15384615384615385, 0.0, 0.07692307692307693]",5,255710
3591,3584,"[128, 3, 5, 10, 235, 179, 22, 56, 88, 61, 223]","[0.09090909090909091, 0.09090909090909091, 0.36363636363636365, 0.45454545454545453, 0.0, 0.18181818181818182, 0.2727272727272727, 0.5454545454545454, 0.6363636363636364, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.45454545454545453, 0.36363636363636365, 0.36363636363636365, 0.2727272727272727, 0.2727272727272727, 0.09090909090909091, 0.7272727272727273, 0.18181818181818182, 0.0, 0.09090909090909091]",5,248727
3592,3585,"[128, 3, 4, 37, 6, 8, 13, 14, 15, 112, 17, 18, 20, 439, 26, 28]","[0.0, 0.0, 0.4375, 0.5625, 0.0, 0.0, 0.0625, 0.9375, 0.4375, 0.3125, 0.25, 0.375, 0.3125, 0.3125, 0.5625, 0.3125, 0.0625, 0.0625, 0.625, 0.375, 0.0, 0.0]",11,325876
3593,3586,"[2, 8, 10, 15, 22, 122, 93]","[0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.14285714285714285, 0.14285714285714285, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0]",7,377109
3594,3587,"[3, 5, 8, 15, 114, 83, 146, 24, 153]","[0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.0, 0.1111111111111111, 0.5555555555555556, 0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.5555555555555556, 0.2222222222222222, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111, 0.3333333333333333, 0.5555555555555556, 0.1111111111111111, 0.0, 0.3333333333333333]",8,315377
3595,3588,"[1, 2, 4, 8, 13, 112, 20, 22, 24, 28]","[0.0, 0.0, 0.6, 0.4, 0.0, 0.1, 0.1, 0.8, 0.6, 0.2, 0.2, 0.1, 0.6, 0.3, 0.5, 0.4, 0.1, 0.0, 1.0, 0.0, 0.0, 0.0]",7,500233
3596,3589,"[2, 3, 8, 10, 75, 13, 179, 22, 61]","[0.2222222222222222, 0.1111111111111111, 0.4444444444444444, 0.2222222222222222, 0.1111111111111111, 0.2222222222222222, 0.2222222222222222, 0.4444444444444444, 0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.2222222222222222, 0.0, 0.6666666666666666, 0.2222222222222222, 0.0, 0.1111111111111111]",5,424940
3597,3590,"[2, 162, 9, 15, 336, 112, 1039, 20, 86]","[0.2222222222222222, 0.0, 0.4444444444444444, 0.3333333333333333, 0.1111111111111111, 0.0, 0.1111111111111111, 0.7777777777777778, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.1111111111111111, 0.8888888888888888, 0.0, 0.5555555555555556, 0.2222222222222222, 0.0, 0.2222222222222222, 0.7777777777777778, 0.2222222222222222, 0.0, 0.0]",3,256058
3598,3591,"[32, 65, 75, 108, 15, 24, 59]","[0.2857142857142857, 0.0, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.7142857142857143, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 0.0, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.14285714285714285]",8,143412
3599,3592,"[32, 65, 2, 3, 1, 165, 9, 75, 108, 346, 15, 52, 53, 214, 89, 26, 61]","[0.23529411764705882, 0.0, 0.29411764705882354, 0.47058823529411764, 0.17647058823529413, 0.0, 0.11764705882352941, 0.7058823529411765, 0.5294117647058824, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.5882352941176471, 0.17647058823529413, 0.5294117647058824, 0.4117647058823529, 0.0, 0.058823529411764705, 0.5294117647058824, 0.29411764705882354, 0.0, 0.17647058823529413]",8,312100
3600,3593,"[162, 3, 8, 9, 15, 18, 22, 28]","[0.125, 0.0, 0.5, 0.375, 0.0, 0.125, 0.0, 0.875, 0.25, 0.5, 0.25, 0.375, 0.5, 0.125, 0.375, 0.25, 0.125, 0.25, 0.875, 0.125, 0.0, 0.0]",3,349348
3601,3594,"[1, 323, 5, 9, 235, 18, 22, 56, 153, 26, 29]","[0.18181818181818182, 0.0, 0.45454545454545453, 0.36363636363636365, 0.18181818181818182, 0.09090909090909091, 0.09090909090909091, 0.6363636363636364, 0.6363636363636364, 0.2727272727272727, 0.09090909090909091, 0.09090909090909091, 0.5454545454545454, 0.36363636363636365, 0.36363636363636365, 0.45454545454545453, 0.18181818181818182, 0.0, 0.7272727272727273, 0.18181818181818182, 0.0, 0.09090909090909091]",5,301889
3602,3595,"[162, 2, 456, 41, 10, 13, 110, 15, 144, 18, 22, 88, 61, 223]","[0.21428571428571427, 0.07142857142857142, 0.42857142857142855, 0.2857142857142857, 0.07142857142857142, 0.07142857142857142, 0.21428571428571427, 0.6428571428571429, 0.7142857142857143, 0.21428571428571427, 0.07142857142857142, 0.07142857142857142, 0.7142857142857143, 0.21428571428571427, 0.14285714285714285, 0.5, 0.14285714285714285, 0.21428571428571427, 0.7142857142857143, 0.0, 0.0, 0.2857142857142857]",10,224660
3603,3596,"[2, 3, 5, 8, 9, 10, 76, 15, 145, 439, 30]","[0.09090909090909091, 0.09090909090909091, 0.45454545454545453, 0.36363636363636365, 0.09090909090909091, 0.0, 0.18181818181818182, 0.7272727272727273, 0.5454545454545454, 0.18181818181818182, 0.2727272727272727, 0.18181818181818182, 0.5454545454545454, 0.2727272727272727, 0.45454545454545453, 0.2727272727272727, 0.18181818181818182, 0.09090909090909091, 0.8181818181818182, 0.09090909090909091, 0.0, 0.09090909090909091]",3,426361
3604,3598,"[2, 3, 4, 134, 8, 20]","[0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.16666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.5, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",2,642234
3605,3599,"[66, 2, 8, 9, 10, 179, 22]","[0.0, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.0, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.0, 0.8571428571428571, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.0, 0.8571428571428571, 0.0, 0.0, 0.14285714285714285]",5,396549
3606,3600,"[5, 37, 9, 140, 49, 22, 93]","[0.0, 0.14285714285714285, 0.2857142857142857, 0.5714285714285714, 0.0, 0.14285714285714285, 0.0, 0.8571428571428571, 0.8571428571428571, 0.0, 0.14285714285714285, 0.0, 0.7142857142857143, 0.2857142857142857, 0.5714285714285714, 0.42857142857142855, 0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0]",5,235914
3607,3601,"[3, 5, 8, 9, 140, 13, 16, 280, 24, 281, 419, 37, 165, 49, 52, 56, 187, 59, 192, 90, 235, 244]","[0.045454545454545456, 0.045454545454545456, 0.36363636363636365, 0.5454545454545454, 0.0, 0.0, 0.0, 1.0, 0.5909090909090909, 0.2727272727272727, 0.13636363636363635, 0.045454545454545456, 0.22727272727272727, 0.7272727272727273, 0.6363636363636364, 0.22727272727272727, 0.13636363636363635, 0.0, 0.7272727272727273, 0.2727272727272727, 0.0, 0.0]",2,196061
3608,3602,"[64, 2, 3, 4, 8, 106, 142, 15, 50, 244, 21, 439, 90, 59, 28]","[0.13333333333333333, 0.0, 0.4666666666666667, 0.4, 0.06666666666666667, 0.0, 0.06666666666666667, 0.8666666666666667, 0.26666666666666666, 0.4, 0.3333333333333333, 0.26666666666666666, 0.4, 0.3333333333333333, 0.5333333333333333, 0.2, 0.06666666666666667, 0.2, 0.7333333333333333, 0.2, 0.0, 0.06666666666666667]",3,321222
3609,3603,"[320, 2, 5, 8, 10, 13, 15, 22]","[0.0, 0.0, 0.75, 0.25, 0.0, 0.125, 0.125, 0.75, 0.5, 0.375, 0.125, 0.125, 0.5, 0.375, 0.375, 0.375, 0.125, 0.125, 1.0, 0.0, 0.0, 0.0]",7,436392
3610,3604,"[2, 3, 5, 6, 8, 9, 42, 13, 15, 336, 49, 431, 22, 439, 24, 251]","[0.0, 0.0625, 0.5, 0.4375, 0.0, 0.0625, 0.125, 0.8125, 0.625, 0.1875, 0.1875, 0.125, 0.5, 0.375, 0.4375, 0.375, 0.0625, 0.125, 0.75, 0.25, 0.0, 0.0]",7,353461
3611,3605,"[1, 2, 4, 5, 8, 9, 747, 13, 15, 17, 22, 24]","[0.08333333333333333, 0.0, 0.5, 0.4166666666666667, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75, 0.5, 0.25, 0.25, 0.08333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5, 0.25, 0.16666666666666666, 0.08333333333333333, 1.0, 0.0, 0.0, 0.0]",7,509734
3612,3607,"[1, 2, 8, 75, 15, 49, 214, 278, 93]","[0.3333333333333333, 0.0, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.0, 0.1111111111111111, 0.5555555555555556, 0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0, 0.1111111111111111]",8,393575
3613,3608,"[4, 5, 6, 15, 145, 18, 20, 21, 22, 278, 24, 153, 38, 42, 49, 58, 84, 214, 112]","[0.21052631578947367, 0.10526315789473684, 0.3684210526315789, 0.3157894736842105, 0.21052631578947367, 0.10526315789473684, 0.05263157894736842, 0.631578947368421, 0.7894736842105263, 0.10526315789473684, 0.10526315789473684, 0.10526315789473684, 0.7368421052631579, 0.15789473684210525, 0.5263157894736842, 0.3684210526315789, 0.0, 0.10526315789473684, 0.6842105263157895, 0.15789473684210525, 0.0, 0.15789473684210525]",5,228358
3614,3609,"[2, 3, 4, 5, 134, 8, 9, 76, 13, 15, 336, 22, 184, 59, 30]","[0.0, 0.06666666666666667, 0.5333333333333333, 0.4, 0.0, 0.06666666666666667, 0.06666666666666667, 0.8666666666666667, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.2, 0.4666666666666667, 0.3333333333333333, 0.4666666666666667, 0.26666666666666666, 0.2, 0.06666666666666667, 0.8666666666666667, 0.13333333333333333, 0.0, 0.0]",3,394156
3615,3610,"[1, 6, 776, 42, 78, 15, 18, 82, 84, 179, 153, 154, 59, 62]","[0.2857142857142857, 0.21428571428571427, 0.42857142857142855, 0.07142857142857142, 0.2857142857142857, 0.21428571428571427, 0.14285714285714285, 0.35714285714285715, 0.8571428571428571, 0.14285714285714285, 0.0, 0.07142857142857142, 0.7857142857142857, 0.14285714285714285, 0.0, 0.6428571428571429, 0.14285714285714285, 0.21428571428571427, 0.5714285714285714, 0.07142857142857142, 0.0, 0.35714285714285715]",10,225358
3616,3611,"[2, 66, 37, 71, 10, 18]","[0.0, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666, 0.3333333333333333, 0.5, 0.8333333333333334, 0.0, 0.16666666666666666, 0.0, 0.8333333333333334, 0.16666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.0, 0.6666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666]",5,358641
3617,3612,"[2, 99, 3, 165, 4, 8, 9, 42, 15, 336, 18, 20, 22, 214, 59]","[0.06666666666666667, 0.06666666666666667, 0.6, 0.26666666666666666, 0.06666666666666667, 0.06666666666666667, 0.0, 0.8666666666666667, 0.4, 0.3333333333333333, 0.26666666666666666, 0.13333333333333333, 0.6666666666666666, 0.2, 0.4666666666666667, 0.26666666666666666, 0.06666666666666667, 0.2, 0.8, 0.13333333333333333, 0.0, 0.06666666666666667]",3,355160
3618,3613,"[3, 35, 5, 37, 8, 112, 49, 17, 83, 20, 58]","[0.09090909090909091, 0.09090909090909091, 0.2727272727272727, 0.5454545454545454, 0.09090909090909091, 0.0, 0.0, 0.9090909090909091, 0.5454545454545454, 0.36363636363636365, 0.09090909090909091, 0.09090909090909091, 0.5454545454545454, 0.36363636363636365, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.45454545454545453, 0.36363636363636365, 0.0, 0.18181818181818182]",11,295440
3619,3614,"[38, 10, 75, 13, 20, 61, 223]","[0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0, 0.5714285714285714, 0.42857142857142855, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.0, 0.7142857142857143, 0.14285714285714285, 0.0, 0.14285714285714285]",10,187095
3620,3615,"[3, 37, 9, 42, 140, 29, 125, 93]","[0.125, 0.125, 0.25, 0.5, 0.125, 0.0, 0.0, 0.875, 0.625, 0.0, 0.375, 0.25, 0.5, 0.25, 0.5, 0.375, 0.0, 0.125, 0.75, 0.25, 0.0, 0.0]",3,257337
3621,3616,"[3, 4, 5, 10, 15, 24]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.16666666666666666, 0.8333333333333334, 0.5, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",3,574457
3622,3617,"[65, 4, 8, 9, 76, 53, 21]","[0.0, 0.0, 0.42857142857142855, 0.5714285714285714, 0.0, 0.0, 0.0, 1.0, 0.14285714285714285, 0.2857142857142857, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0]",2,328599
3623,3618,"[2, 419, 4, 6, 8, 9, 244, 24, 26, 59, 28]","[0.0, 0.0, 0.45454545454545453, 0.5454545454545454, 0.0, 0.0, 0.09090909090909091, 0.9090909090909091, 0.36363636363636365, 0.36363636363636365, 0.2727272727272727, 0.18181818181818182, 0.45454545454545453, 0.36363636363636365, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.8181818181818182, 0.18181818181818182, 0.0, 0.0]",3,387511
3624,3619,"[5, 9, 13, 15, 23]","[0.0, 0.0, 0.4, 0.6, 0.0, 0.0, 0.0, 1.0, 0.4, 0.4, 0.2, 0.2, 0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 1.0, 0.0, 0.0, 0.0]",2,370607
3625,3620,"[2, 3, 75, 622, 15, 22, 280, 61]","[0.25, 0.0, 0.375, 0.375, 0.125, 0.125, 0.125, 0.625, 0.5, 0.25, 0.25, 0.25, 0.625, 0.125, 0.375, 0.375, 0.125, 0.125, 0.625, 0.25, 0.0, 0.125]",5,366215
3626,3621,"[98, 5, 294, 10, 15, 312, 281, 223]","[0.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.125, 0.875, 0.25, 0.625, 0.125, 0.125, 0.5, 0.375, 0.25, 0.25, 0.25, 0.25, 1.0, 0.0, 0.0, 0.0]",2,185382
3627,3622,"[320, 10, 142, 146, 217, 29, 30, 287]","[0.25, 0.25, 0.5, 0.0, 0.375, 0.0, 0.25, 0.375, 0.625, 0.375, 0.0, 0.0, 0.75, 0.25, 0.375, 0.375, 0.125, 0.125, 0.625, 0.0, 0.0, 0.375]",10,111780
3628,3623,"[128, 8, 75, 110, 174, 15, 88, 153, 59, 29]","[0.4, 0.0, 0.4, 0.2, 0.4, 0.0, 0.1, 0.5, 0.6, 0.3, 0.1, 0.2, 0.4, 0.4, 0.1, 0.6, 0.1, 0.2, 0.6, 0.2, 0.0, 0.2]",0,138454
3629,3625,"[66, 355, 5, 7, 71, 9, 42, 8, 59, 13, 78, 15, 18, 155, 28, 93]","[0.0625, 0.125, 0.5625, 0.25, 0.0625, 0.0625, 0.1875, 0.6875, 0.625, 0.3125, 0.0625, 0.125, 0.6875, 0.1875, 0.3125, 0.3125, 0.125, 0.25, 0.75, 0.125, 0.0, 0.125]",5,226934
3630,3626,"[3, 4, 6, 9, 15, 17, 244, 59]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.125, 0.875, 0.25, 0.375, 0.375, 0.25, 0.375, 0.375, 0.625, 0.25, 0.0, 0.125, 0.75, 0.25, 0.0, 0.0]",3,451362
3631,3628,"[257, 4, 6, 110, 15, 114, 478]","[0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.0, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.0, 0.42857142857142855, 0.5714285714285714, 0.14285714285714285, 0.0, 0.2857142857142857]",8,282221
